login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
natemoo-re,natemoo-re/rehype-shiki,2020-07-08T21:12:18Z,0,0,,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/otion,2020-05-21T16:24:06Z,0,0,,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/HappyIslandDesigner,2020-05-18T14:06:00Z,0,0,,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/nextjs-sitemap-generator,2020-05-06T14:07:13Z,0,0,,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/konami-listener,2018-01-10T14:34:23Z,24,24,JavaScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/is-ie-dead-yet,2020-04-20T14:10:52Z,0,0,,TRUE,TRUE,
natemoo-re,natemoo-re/console-feed,2020-04-07T16:15:34Z,0,0,,TRUE,FALSE,
natemoo-re,natemoo-re/stencil-hooks,2020-03-26T01:43:52Z,2,2,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/stencil-store,2020-03-14T18:58:09Z,0,0,,TRUE,TRUE,
natemoo-re,natemoo-re/next.js,2019-08-11T18:50:37Z,0,0,JavaScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/vscode-stencil-tools,2018-06-05T15:44:14Z,20,20,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/stencil-state-tunnel,2020-03-14T18:49:28Z,0,0,,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/scripter,2019-12-06T14:51:31Z,1,1,,TRUE,FALSE,MIT License
natemoo-re,natemoo-re/bottom-sheet,2019-02-15T03:40:23Z,2,2,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/motion,2019-08-07T23:59:07Z,0,0,TypeScript,TRUE,FALSE,MIT License
natemoo-re,natemoo-re/figplug,2019-10-05T15:13:47Z,0,0,,TRUE,FALSE,MIT License
natemoo-re,natemoo-re/deckdeckgo,2019-02-14T00:46:07Z,0,0,TypeScript,TRUE,TRUE,
natemoo-re,natemoo-re/lepto,2019-08-03T14:43:04Z,1,1,JavaScript,TRUE,FALSE,MIT License
natemoo-re,natemoo-re/lepto-sqip,2019-07-31T23:06:22Z,0,0,JavaScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/stagger-site,2019-07-20T04:03:40Z,0,0,,TRUE,TRUE,
natemoo-re,natemoo-re/stencil-eslint,2019-06-24T13:42:13Z,0,0,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/zdog,2019-06-01T19:35:17Z,0,0,JavaScript,TRUE,FALSE,
natemoo-re,natemoo-re/zdog-docs,2019-06-04T13:52:47Z,0,0,HTML,TRUE,FALSE,
natemoo-re,natemoo-re/tsdx,2019-05-30T02:51:32Z,0,0,TypeScript,TRUE,FALSE,MIT License
natemoo-re,natemoo-re/stencil-component-starter,2019-05-16T12:19:44Z,0,0,TypeScript,TRUE,FALSE,MIT License
natemoo-re,natemoo-re/stencil-inspector,2019-05-14T13:27:04Z,0,0,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/details-menu-element,2019-02-25T14:15:50Z,0,0,JavaScript,TRUE,FALSE,MIT License
natemoo-re,natemoo-re/body-scroll-lock,2019-02-15T14:07:08Z,0,0,JavaScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/deckdeckgo-docs,2019-02-14T18:06:23Z,0,0,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/stencil-site,2018-12-21T14:35:51Z,0,0,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/gamepad,2019-02-12T14:25:56Z,4,4,TypeScript,TRUE,TRUE,
natemoo-re,natemoo-re/awesome-actions,2019-01-11T15:36:21Z,0,0,,TRUE,TRUE,
natemoo-re,natemoo-re/emojilib,2019-01-03T16:23:28Z,1,1,JavaScript,TRUE,FALSE,MIT License
natemoo-re,natemoo-re/stencil,2018-11-19T18:23:36Z,0,0,TypeScript,TRUE,FALSE,MIT License
natemoo-re,natemoo-re/action-firebase,2019-01-06T22:57:14Z,0,0,HCL,TRUE,FALSE,MIT License
natemoo-re,natemoo-re/BigBetaIonicApp,2018-12-26T22:08:23Z,0,0,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/project-skeleton,2019-01-23T18:27:07Z,0,0,,TRUE,FALSE,MIT License
natemoo-re,natemoo-re/npm,2019-01-06T21:50:00Z,2,2,Shell,TRUE,FALSE,MIT License
natemoo-re,natemoo-re/framerx-markdown,2018-12-06T02:01:08Z,0,0,TypeScript,TRUE,TRUE,
natemoo-re,natemoo-re/vscode-go,2018-11-26T22:48:36Z,0,0,TypeScript,TRUE,TRUE,Other
natemoo-re,natemoo-re/quipped,2018-11-19T03:11:22Z,0,0,TypeScript,TRUE,TRUE,
natemoo-re,natemoo-re/stencil-languageserver,2018-08-12T17:15:01Z,0,0,TypeScript,TRUE,TRUE,
natemoo-re,natemoo-re/natemoo-re.github.io,2017-06-29T20:05:38Z,1,1,HTML,TRUE,TRUE,
natemoo-re,natemoo-re/stencil-config,2018-10-19T14:34:48Z,0,0,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/stencil-markdown,2018-10-17T00:18:35Z,3,3,TypeScript,TRUE,TRUE,Other
natemoo-re,natemoo-re/resume,2018-09-11T12:41:29Z,0,0,TypeScript,TRUE,TRUE,
natemoo-re,natemoo-re/stencil-router-redirect-demo,2018-09-27T03:36:08Z,0,0,,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/types,2018-09-18T13:55:01Z,0,0,,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/emojex,2018-09-13T13:39:22Z,10,10,TypeScript,TRUE,TRUE,
natemoo-re,natemoo-re/ts-plugin,2018-08-23T02:36:07Z,0,0,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/korg,2018-08-25T05:33:43Z,0,0,JavaScript,TRUE,TRUE,
natemoo-re,natemoo-re/tslint-language-service,2018-08-24T01:47:29Z,0,0,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/ts-graphql-plugin,2018-08-23T13:57:18Z,0,0,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/typescript-plugin-stencil,2018-08-22T03:34:07Z,2,2,TypeScript,TRUE,TRUE,
natemoo-re,natemoo-re/nanostencil,2018-08-22T04:05:24Z,0,0,TypeScript,TRUE,TRUE,
natemoo-re,natemoo-re/TypeScript-wiki,2018-08-23T14:29:12Z,0,0,Batchfile,TRUE,FALSE,
natemoo-re,natemoo-re/vscode-styled-components,2018-08-16T13:36:24Z,0,0,JavaScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/smore-async-content,2018-08-05T19:21:10Z,0,0,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/reply-bot,2018-07-28T18:20:12Z,0,0,TypeScript,TRUE,TRUE,
natemoo-re,natemoo-re/sign-bunny-plz,2018-07-21T18:18:15Z,0,0,JavaScript,TRUE,TRUE,
natemoo-re,natemoo-re/punchcutter,2018-07-18T03:10:45Z,0,0,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/typescript-styled-plugin,2018-08-16T13:26:39Z,0,0,JavaScript,TRUE,FALSE,MIT License
natemoo-re,natemoo-re/graffiti,2018-07-03T02:50:46Z,0,0,,TRUE,TRUE,
natemoo-re,natemoo-re/awesome-stenciljs,2018-06-12T18:12:18Z,0,0,,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/vscode-filename-snippets,2018-06-07T13:56:53Z,1,1,TypeScript,TRUE,TRUE,
natemoo-re,natemoo-re/stencil-snippets,2018-06-07T11:42:36Z,0,0,,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/vscode,2018-06-07T13:33:47Z,0,0,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/gh-pages-template,2018-05-27T19:24:47Z,0,0,JavaScript,TRUE,TRUE,
natemoo-re,natemoo-re/a11y-types,2018-05-17T13:35:57Z,2,2,TypeScript,TRUE,TRUE,
natemoo-re,natemoo-re/WAI-ARIA-cheatsheet,2018-05-17T13:44:46Z,0,0,,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/sketch-isometric,2018-07-20T17:17:59Z,0,0,JavaScript,TRUE,TRUE,
natemoo-re,natemoo-re/content-style-guide,2018-05-08T18:51:44Z,0,0,,TRUE,TRUE,Other
natemoo-re,natemoo-re/sleek,2018-04-13T23:04:24Z,0,0,JavaScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/hibiscus,2018-03-17T02:57:58Z,1,1,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/transcripts,2018-03-14T04:06:20Z,0,0,,TRUE,TRUE,
natemoo-re,natemoo-re/open-color,2018-03-14T02:37:36Z,0,0,CSS,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/code-rabbit,2018-02-21T02:40:28Z,0,0,HTML,TRUE,TRUE,
natemoo-re,natemoo-re/devils-lettuce,2017-08-11T02:13:56Z,0,0,JavaScript,TRUE,TRUE,
natemoo-re,natemoo-re/motion-path,2018-01-21T05:06:26Z,0,0,TypeScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/framer-modules,2017-12-07T02:29:42Z,0,0,JavaScript,TRUE,TRUE,MIT License
natemoo-re,natemoo-re/framer-quicktext,2017-06-25T04:03:58Z,0,0,,TRUE,TRUE,
natemoo-re,natemoo-re/node-readme,2018-06-02T17:56:01Z,0,0,JavaScript,TRUE,TRUE,
natemoo-re,natemoo-re/tipsy,2017-02-28T23:58:46Z,0,0,TypeScript,TRUE,TRUE,
natemoo-re,natemoo-re/socket,2016-08-06T07:41:42Z,0,0,,TRUE,TRUE,
natemoo-re,natemoo-re/socket.community,2016-08-13T07:33:49Z,0,0,,TRUE,TRUE,
natemoo-re,natemoo-re/plugins.examples.hello-world,2016-07-21T05:19:08Z,0,0,JavaScript,TRUE,TRUE,
natemoo-re,natemoo-re/isthissiteblue,2014-08-19T02:47:58Z,0,0,,TRUE,TRUE,
natemoo-re,natemoo-re/poster-farm,2016-05-10T06:03:12Z,0,0,HTML,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket,2015-01-15T01:21:12Z,3,3,Scheme,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/db,2017-02-13T06:18:14Z,0,0,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-r7rs,2015-10-25T08:13:35Z,97,97,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-mvar,2023-11-25T00:34:53Z,28,28,Racket,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/megaparsack,2016-05-02T07:34:47Z,76,76,Racket,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/threading,2015-10-08T06:02:48Z,48,48,Racket,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/racket-commonmark,2021-09-09T17:35:25Z,31,31,Racket,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/draw,2018-06-26T18:17:33Z,0,0,Racket,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/blackboard,2021-12-15T11:51:40Z,54,54,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-rfc6455,2023-01-06T17:59:35Z,0,0,,TRUE,TRUE,
lexi-lambda,lexi-lambda/freer-simple,2017-07-05T18:14:52Z,228,228,Haskell,TRUE,TRUE,"BSD 3-Clause ""New"" or ""Revised"" License"
lexi-lambda,lexi-lambda/hackett,2016-10-09T23:44:54Z,1166,1166,Racket,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/data,2023-03-31T03:30:06Z,0,0,,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/racket-alexis,2015-02-04T18:47:42Z,3,3,Racket,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/dyson-sphere-program-blueprints,2023-10-31T08:48:23Z,0,0,,TRUE,TRUE,
lexi-lambda,lexi-lambda/cabal,2023-10-23T21:12:12Z,0,0,,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/factorio-blueprints,2020-08-01T02:09:45Z,6,6,Makefile,TRUE,TRUE,
lexi-lambda,lexi-lambda/eff,2022-04-04T03:09:31Z,124,124,Haskell,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/monad-validate,2022-07-05T06:23:54Z,36,36,Haskell,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/unison,2023-02-21T16:49:57Z,1,1,,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/talks,2020-06-15T16:29:57Z,43,43,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/pict,2015-09-13T04:36:50Z,0,0,Racket,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/shattered-plans,2022-08-23T20:43:11Z,34,34,Java,TRUE,TRUE,
lexi-lambda,lexi-lambda/envy,2015-08-30T02:25:31Z,17,17,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-irc-client,2015-01-31T06:38:29Z,4,4,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-alexis-collections,2015-03-17T06:27:49Z,12,12,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/case-kw-lambda,2023-02-13T18:01:59Z,11,11,Racket,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/typed-racket,2015-01-07T19:02:43Z,0,0,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/country,2023-01-19T18:54:38Z,0,0,,TRUE,TRUE,"BSD 3-Clause ""New"" or ""Revised"" License"
lexi-lambda,lexi-lambda/dotfiles,2016-01-15T05:41:14Z,8,8,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/heroku-buildpack-racket,2015-02-02T02:06:29Z,27,27,Shell,TRUE,FALSE,
lexi-lambda,lexi-lambda/syntax-classes,2016-07-27T05:13:24Z,5,5,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-collections,2015-12-03T04:57:02Z,53,53,Racket,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/lexi-lambda.github.io,2015-07-19T01:52:05Z,29,29,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/incremental,2022-02-21T19:51:13Z,1,1,Haskell,TRUE,TRUE,
lexi-lambda,lexi-lambda/harfbuzz,2022-01-27T06:44:21Z,0,0,,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/plot,2020-06-15T18:27:58Z,0,0,,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/ghc-proposals,2019-11-29T09:23:55Z,5,5,Python,TRUE,FALSE,
lexi-lambda,lexi-lambda/obs-studio,2021-09-16T04:50:20Z,0,0,,TRUE,TRUE,GNU General Public License v2.0
lexi-lambda,lexi-lambda/KaTeX,2021-08-07T05:32:45Z,0,0,,TRUE,TRUE,MIT License
lexi-lambda,lexi-lambda/scribble,2017-11-06T21:43:53Z,0,0,Racket,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/functional,2016-04-19T06:20:50Z,42,42,Racket,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/frog,2019-09-08T01:02:07Z,1,1,,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-match-plus,2015-12-12T20:21:09Z,2,2,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/markdown,2021-03-25T02:10:02Z,1,1,,TRUE,TRUE,
lexi-lambda,lexi-lambda/language-haskell,2021-01-04T22:45:00Z,0,0,,TRUE,TRUE,MIT License
lexi-lambda,lexi-lambda/graphql-engine,2019-07-01T13:43:42Z,2,2,Haskell,TRUE,TRUE,Apache License 2.0
lexi-lambda,lexi-lambda/EDDN,2020-09-28T19:22:48Z,0,0,,TRUE,TRUE,"BSD 3-Clause ""New"" or ""Revised"" License"
lexi-lambda,lexi-lambda/racket-multimethod,2016-02-19T02:44:29Z,11,11,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/graphql-parser-hs,2019-07-01T13:30:48Z,0,0,Haskell,TRUE,TRUE,Apache License 2.0
lexi-lambda,lexi-lambda/electron-4.x-font-smoothing-repro,2019-08-27T01:30:15Z,0,0,JavaScript,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-semver,2015-01-11T04:11:23Z,1,1,Racket,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/slideshow,2020-06-03T00:10:36Z,0,0,,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/pg-client-hs,2019-07-01T13:58:07Z,0,0,Haskell,TRUE,TRUE,Apache License 2.0
lexi-lambda,lexi-lambda/haskell-src-exts,2019-12-08T02:17:40Z,0,0,,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/atom,2019-08-23T13:50:27Z,0,0,JavaScript,TRUE,FALSE,MIT License
lexi-lambda,lexi-lambda/haddock,2019-08-27T04:37:07Z,0,0,HTML,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/fused-effects,2019-09-17T19:06:36Z,0,0,Haskell,TRUE,TRUE,"BSD 3-Clause ""New"" or ""Revised"" License"
lexi-lambda,lexi-lambda/ordered-containers,2019-08-25T21:44:48Z,0,0,Haskell,TRUE,TRUE,"BSD 3-Clause ""New"" or ""Revised"" License"
lexi-lambda,lexi-lambda/lens-examples,2019-08-23T11:37:14Z,8,8,Haskell,TRUE,TRUE,
lexi-lambda,lexi-lambda/ghc-mod,2019-08-14T01:25:22Z,0,0,Haskell,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/atom-languageclient,2019-07-02T15:48:27Z,0,0,TypeScript,TRUE,TRUE,MIT License
lexi-lambda,lexi-lambda/haskell-docker-builder,2019-07-24T13:36:03Z,0,0,Makefile,TRUE,TRUE,MIT License
lexi-lambda,lexi-lambda/ide-haskell-hie,2018-09-10T17:48:43Z,1,1,JavaScript,TRUE,TRUE,MIT License
lexi-lambda,lexi-lambda/racket-2htdp-typed,2015-01-21T18:18:01Z,9,9,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/redex,2018-10-31T19:15:20Z,0,0,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/ekg,2019-05-27T18:52:56Z,0,0,JavaScript,TRUE,TRUE,"BSD 3-Clause ""New"" or ""Revised"" License"
lexi-lambda,lexi-lambda/racket-rash,2019-04-29T19:08:17Z,0,0,Racket,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/drracket,2019-04-10T15:43:58Z,0,0,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/mini-ml,2019-01-31T07:08:44Z,21,21,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/syntax-generic2,2019-01-26T21:53:39Z,0,0,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-vector-struct,2015-01-14T06:25:34Z,1,1,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-macro-exercises,2017-03-17T18:21:21Z,9,9,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/travis-racket,2018-06-16T15:56:33Z,0,0,Shell,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-pvector,2015-12-05T21:59:44Z,8,8,Racket,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/haskell-src-meta,2017-12-25T18:48:41Z,0,0,Haskell,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/pollen,2017-12-13T23:06:31Z,0,0,Racket,TRUE,FALSE,Other
lexi-lambda,lexi-lambda/stackage,2016-07-15T21:11:53Z,0,0,Shell,TRUE,TRUE,MIT License
lexi-lambda,lexi-lambda/mtl-style-example,2017-10-26T18:15:47Z,106,106,Haskell,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/th-to-exp,2016-11-07T23:19:43Z,4,4,Haskell,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/lens,2017-07-27T23:19:12Z,0,0,Haskell,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/amazonka,2017-06-01T22:22:14Z,0,0,Haskell,TRUE,FALSE,Other
lexi-lambda,lexi-lambda/hs-jose,2017-06-09T16:58:26Z,0,0,Haskell,TRUE,TRUE,Apache License 2.0
lexi-lambda,lexi-lambda/type-assertions,2016-11-29T18:21:18Z,1,1,Haskell,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/racket-higher-rank,2017-04-16T18:01:19Z,21,21,Racket,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/higher-rank,2017-04-12T07:06:42Z,101,101,Haskell,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/servant-checked-exceptions,2017-05-02T22:19:27Z,0,0,Haskell,TRUE,TRUE,"BSD 3-Clause ""New"" or ""Revised"" License"
lexi-lambda,lexi-lambda/racket-static-rename,2015-12-12T21:37:54Z,0,0,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/unlib,2017-03-24T18:09:51Z,0,0,Scheme,TRUE,TRUE,Apache License 2.0
lexi-lambda,lexi-lambda/aws-cloudformation-template,2017-01-14T02:55:34Z,4,4,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/homebrew-core,2017-01-30T21:22:10Z,0,0,Ruby,TRUE,FALSE,Other
lexi-lambda,lexi-lambda/point-free,2016-01-16T20:24:47Z,0,0,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/scripty,2016-10-19T21:38:43Z,10,10,Racket,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/call-stack,2016-11-28T23:04:51Z,0,0,Haskell,TRUE,TRUE,MIT License
lexi-lambda,lexi-lambda/ut2k4-team-stats,2015-12-10T07:18:38Z,1,1,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/imgcap,2016-11-13T06:05:39Z,1,1,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/struct-update,2016-07-27T19:07:17Z,5,5,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/make,2016-10-24T17:41:48Z,0,0,Racket,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/racket-curly-fn,2015-05-11T20:01:16Z,16,16,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-tulip,2016-02-17T15:57:52Z,15,15,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/tulip-grammar,2016-09-20T20:31:30Z,0,0,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/template-dom,2016-09-11T22:01:54Z,1,1,JavaScript,TRUE,TRUE,
lexi-lambda,lexi-lambda/namespaced-transformer,2016-09-08T21:19:54Z,6,6,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/collections-lens,2015-12-13T00:47:17Z,3,3,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/webpack-fsevents-bug,2016-04-18T18:18:09Z,0,0,JavaScript,TRUE,TRUE,
lexi-lambda,lexi-lambda/litpub,2016-04-10T05:18:28Z,4,4,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/docker-factorio,2016-04-06T03:23:52Z,0,0,Shell,TRUE,TRUE,MIT License
lexi-lambda,lexi-lambda/monads-lecture,2016-03-22T17:43:50Z,1,1,Haskell,TRUE,TRUE,
lexi-lambda,lexi-lambda/rackunit-spec,2016-03-12T18:37:33Z,2,2,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/either,2016-02-24T00:19:11Z,0,0,Haskell,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/homebrew,2016-02-08T16:08:28Z,0,0,Ruby,TRUE,FALSE,Other
lexi-lambda,lexi-lambda/advent-of-code-2015,2015-12-05T19:39:16Z,0,0,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/pkg-index,2016-01-04T02:20:05Z,0,0,CSS,TRUE,TRUE,
lexi-lambda,lexi-lambda/mongodb,2015-10-04T18:07:37Z,0,0,Racket,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/racket-alexis-pvector,2015-05-27T23:58:03Z,11,11,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/haskell-rolodex,2015-11-27T04:45:14Z,2,2,Haskell,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/homebrew-games,2015-10-03T18:19:23Z,0,0,Ruby,TRUE,TRUE,
lexi-lambda,lexi-lambda/decontaminate,2015-10-16T21:20:14Z,3,3,Ruby,TRUE,TRUE,ISC License
lexi-lambda,lexi-lambda/superstatic,2015-10-07T20:35:31Z,0,0,JavaScript,TRUE,TRUE,MIT License
lexi-lambda,lexi-lambda/alexis-collection-lens,2015-07-07T14:13:28Z,3,3,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/split-rails-angular-app,2015-09-20T20:03:18Z,0,0,Ruby,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-sample-heroku-app,2015-08-23T01:40:53Z,6,6,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/cyanotype,2015-08-08T06:58:21Z,0,0,CSS,TRUE,TRUE,
lexi-lambda,lexi-lambda/simple_split,2015-07-13T22:21:07Z,2,2,Ruby,TRUE,TRUE,
lexi-lambda,lexi-lambda/angular-workshop,2015-07-04T08:20:10Z,0,0,Ruby,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-pipe-game-clone,2015-03-16T07:11:34Z,0,0,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/philosophie-password-app,2015-05-21T04:36:13Z,0,0,CoffeeScript,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-rrb,2015-04-14T21:24:52Z,0,0,Racket,TRUE,TRUE,MIT License
lexi-lambda,lexi-lambda/clojure-fuzzy-urls,2015-04-14T02:22:23Z,5,5,Clojure,TRUE,TRUE,
lexi-lambda,lexi-lambda/learning-haskell,2015-03-10T02:55:34Z,8,8,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/racket-parametric-opaque-types,2015-01-30T02:00:01Z,0,0,Racket,TRUE,TRUE,
lexi-lambda,lexi-lambda/lazy,2015-01-26T06:53:39Z,0,0,Racket,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/ircbot-frame,2014-11-22T23:52:30Z,0,0,JavaScript,TRUE,TRUE,
lexi-lambda,lexi-lambda/libsol,2013-02-03T22:40:38Z,11,11,C,TRUE,TRUE,Other
lexi-lambda,lexi-lambda/OpenEmu,2014-09-23T00:28:08Z,0,0,Objective-C,TRUE,TRUE,
lexi-lambda,lexi-lambda/howdoyoulikethemapples,2014-08-25T17:12:05Z,0,0,JavaScript,TRUE,TRUE,
lexi-lambda,lexi-lambda/solc,2013-02-03T23:09:47Z,0,0,C,TRUE,TRUE,
lexi-lambda,lexi-lambda/solcore,2013-08-28T15:13:56Z,0,0,C,TRUE,TRUE,
lexi-lambda,lexi-lambda/SimpleJail,2011-06-05T14:55:51Z,5,5,Java,TRUE,TRUE,
lexi-lambda,lexi-lambda/SNESTile,2012-07-08T08:18:11Z,4,4,Java,TRUE,TRUE,
lexi-lambda,lexi-lambda/StartingItems,2012-06-27T18:20:56Z,0,0,Java,TRUE,TRUE,
lexi-lambda,lexi-lambda/SimpleJailCells,2012-05-13T09:07:41Z,0,0,Java,TRUE,TRUE,
lexi-lambda,lexi-lambda/JSEssentials,2012-04-03T18:33:35Z,0,0,Java,TRUE,TRUE,
lexi-lambda,lexi-lambda/JSBanks,2012-04-03T18:36:40Z,0,0,Java,TRUE,TRUE,
lexi-lambda,lexi-lambda/JSWarps,2012-04-03T18:21:36Z,0,0,Java,TRUE,TRUE,
lexi-lambda,lexi-lambda/JSLib,2012-04-03T18:29:40Z,0,0,Java,TRUE,TRUE,
lexi-lambda,lexi-lambda/ClothCommand,2011-06-03T23:25:20Z,0,0,Java,TRUE,TRUE,
neodigm,neodigm/public-key,2020-04-24T15:27:25Z,1,1,JavaScript,TRUE,TRUE,
neodigm,neodigm/pan-fried-monkey-fisticuffs,2020-04-09T20:15:36Z,5,5,TypeScript,TRUE,TRUE,"BSD 3-Clause ""New"" or ""Revised"" License"
